"day","month","year","hour","houred","totinc","totdecr","medbikes","meanbikes","lastbikes","propempty","propfull","count"
26,9,2014,10,392145,0,0,3,3,3,0,0,2
26,9,2014,11,392146,1,1,4,3.57142857142857,3,0,0,7
26,9,2014,12,392147,3,2,3,3.11111111111111,4,0,0,9
26,9,2014,13,392148,1,1,5,4.66666666666667,4,0,0,9
26,9,2014,14,392149,1,2,5,4.44444444444444,4,0,0,9
26,9,2014,15,392150,0,2,3,2.33333333333333,1,0,0,9
26,9,2014,16,392151,7,4,3,2.30769230769231,4,0.230769230769231,0,13
26,9,2014,17,392152,4,1,6,5.88888888888889,8,0,0,9
26,9,2014,18,392153,2,0,9,9.3,10,0,0,10
26,9,2014,19,392154,2,1,11,11.1,11,0,0.4,10
26,9,2014,20,392155,0,2,10.5,10.125,9,0,0,8
26,9,2014,21,392156,1,4,7,7,6,0,0,11
26,9,2014,22,392157,1,1,6,5.625,6,0,0,8
26,9,2014,23,392158,0,0,6,6,6,0,0,6
27,9,2014,0,392159,0,0,6,6,6,0,0,6
27,9,2014,1,392160,0,1,5.5,5.5,5,0,0,6
27,9,2014,2,392161,0,0,5,5,5,0,0,6
27,9,2014,3,392162,0,0,5,5,5,0,0,7
27,9,2014,4,392163,0,0,5,5,5,0,0,6
27,9,2014,5,392164,0,0,5,5,5,0,0,6
27,9,2014,6,392165,0,0,5,5,5,0,0,6
27,9,2014,7,392166,0,1,4,4.4,4,0,0,5
27,9,2014,8,392167,1,0,5,4.625,5,0,0,8
27,9,2014,9,392168,0,0,5,5,5,0,0,6
27,9,2014,10,392169,2,0,6,6.57142857142857,8,0,0,7
27,9,2014,11,392170,0,1,7,7.25,7,0,0,8
27,9,2014,12,392171,0,1,6,6.42857142857143,6,0,0,7
27,9,2014,13,392172,0,2,6,5.22222222222222,4,0,0,9
27,9,2014,14,392173,0,0,4,4,4,0,0,5
27,9,2014,15,392174,0,0,4,4,4,0,0,6
27,9,2014,16,392175,1,2,4,3.45454545454545,3,0,0,11
27,9,2014,17,392176,1,2,2,2.16666666666667,2,0,0,6
27,9,2014,18,392177,1,0,3,2.85714285714286,3,0,0,7
27,9,2014,19,392178,2,1,3,3,4,0,0,8
27,9,2014,20,392179,1,2,4,4.22222222222222,3,0,0,9
27,9,2014,21,392180,1,0,3.5,3.5,4,0,0,6
27,9,2014,22,392181,0,2,3,2.75,2,0,0,8
27,9,2014,23,392182,0,0,2,2,2,0,0,6
28,9,2014,0,392183,1,0,3,2.71428571428571,3,0,0,7
28,9,2014,1,392184,0,3,2,1.44444444444444,0,0.333333333333333,0,9
28,9,2014,2,392185,0,0,0,0,0,1,0,6
28,9,2014,3,392186,0,0,0,0,0,1,0,7
28,9,2014,4,392187,0,0,0,0,0,1,0,6
28,9,2014,5,392188,0,0,0,0,0,1,0,6
28,9,2014,6,392189,4,0,0,1.42857142857143,4,0.571428571428571,0,7
28,9,2014,7,392190,1,0,5,4.71428571428571,5,0,0,7
28,9,2014,8,392191,0,0,5,5,5,0,0,6
28,9,2014,9,392192,0,0,5,5,5,0,0,6
28,9,2014,10,392193,0,0,5,5,5,0,0,6
28,9,2014,11,392194,1,3,4.5,4.25,3,0,0,8
28,9,2014,12,392195,1,2,4,3.75,3,0,0,8
28,9,2014,13,392196,0,1,3,2.625,2,0,0,8
28,9,2014,14,392197,1,0,1,1.16666666666667,2,0,0,6
28,9,2014,15,392198,2,0,3,2.85714285714286,4,0,0,7
28,9,2014,16,392199,1,0,4,4.42857142857143,5,0,0,7
28,9,2014,17,392200,1,2,3,3.66666666666667,4,0,0,9
28,9,2014,18,392201,2,1,3,3.5,5,0,0,8
28,9,2014,19,392202,2,0,5,5.42857142857143,7,0,0,7
28,9,2014,20,392203,1,1,7,7.14285714285714,7,0,0,7
28,9,2014,21,392204,0,0,7,7,7,0,0,6
28,9,2014,22,392205,1,0,8,7.66666666666667,8,0,0,6
28,9,2014,23,392206,0,0,8,8,8,0,0,6
29,9,2014,0,392207,0,0,8,8,8,0,0,6
29,9,2014,1,392208,0,0,8,8,8,0,0,6
29,9,2014,2,392209,0,0,8,8,8,0,0,6
29,9,2014,3,392210,0,0,8,8,8,0,0,6
29,9,2014,4,392211,3,0,9,9,11,0,0,8
29,9,2014,5,392212,0,4,9,9.125,7,0,0,8
29,9,2014,6,392213,2,7,5,5,2,0,0,16
29,9,2014,7,392214,0,0,2,2,2,0,0,6
29,9,2014,8,392215,0,1,2,1.83333333333333,1,0,0,6
29,9,2014,9,392216,0,0,1,1,1,0,0,6
29,9,2014,10,392217,5,2,2,2.11111111111111,4,0.222222222222222,0,9
29,9,2014,11,392218,0,0,4,4,4,0,0,6
29,9,2014,12,392219,1,3,3,2.9,2,0,0,10
29,9,2014,13,392220,0,1,2,1.625,1,0,0,8
29,9,2014,14,392221,4,2,2,1.63636363636364,3,0.272727272727273,0,11
29,9,2014,15,392222,1,1,3,2.71428571428571,3,0,0,7
29,9,2014,16,392223,2,4,2,2,1,0.142857142857143,0,14
29,9,2014,17,392224,0,1,0,0.285714285714286,0,0.714285714285714,0,7
29,9,2014,18,392225,3,0,2.5,2.5,4,0,0,8
29,9,2014,19,392226,2,0,5,4.83333333333333,6,0,0,6
29,9,2014,20,392227,1,0,7,6.85714285714286,7,0,0,7
29,9,2014,21,392228,0,0,7,7,7,0,0,6
29,9,2014,22,392229,0,0,7,7,7,0,0,6
29,9,2014,23,392230,0,0,7,7,7,0,0,6
30,9,2014,0,392231,0,0,7,7,7,0,0,6
30,9,2014,1,392232,0,0,7,7,7,0,0,6
30,9,2014,2,392233,0,0,7,7,7,0,0,6
30,9,2014,3,392234,0,0,7,7,7,0,0,7
30,9,2014,4,392235,2,0,7,7.28571428571429,9,0,0,7
30,9,2014,5,392236,1,2,8,7.44444444444444,7,0,0,9
30,9,2014,6,392237,3,4,6,6.2,6,0,0,10
30,9,2014,7,392238,0,0,6,6,6,0,0,6
30,9,2014,8,392239,0,1,5,5.28571428571429,5,0,0,7
30,9,2014,9,392240,1,0,7,6.83333333333333,7,0,0,6
30,9,2014,10,392241,1,2,7,7.22222222222222,6,0,0,9
30,9,2014,11,392242,1,1,5,5.28571428571429,6,0,0,7
30,9,2014,12,392243,1,3,5,5.375,4,0,0,8
30,9,2014,13,392244,1,1,4,3.66666666666667,4,0,0,9
30,9,2014,14,392245,2,2,5,5,4,0,0,8
30,9,2014,15,392246,2,3,3,3.11111111111111,3,0,0,9
30,9,2014,16,392247,4,3,4,4.07692307692308,4,0,0,13
30,9,2014,17,392248,2,2,3,3.44444444444444,3,0,0,9
30,9,2014,18,392249,2,1,3,2.85714285714286,4,0,0,7
30,9,2014,19,392250,0,0,4,4,4,0,0,6
30,9,2014,20,392251,1,0,5,4.66666666666667,5,0,0,6
30,9,2014,21,392252,0,0,5,5,5,0,0,6
30,9,2014,22,392253,0,2,5,4.75,3,0,0,8
30,9,2014,23,392254,0,0,3,3,3,0,0,6
1,10,2014,0,392255,0,0,3,3,3,0,0,6
1,10,2014,1,392256,1,0,4,3.66666666666667,4,0,0,6
1,10,2014,2,392257,0,0,4,4,4,0,0,6
1,10,2014,3,392258,0,0,4,4,4,0,0,7
1,10,2014,4,392259,0,0,4,4,4,0,0,6
1,10,2014,5,392260,6,2,7,6.25,7,0,0,12
1,10,2014,6,392261,2,4,6,5.90909090909091,5,0,0,11
1,10,2014,7,392262,1,2,5,4.66666666666667,4,0,0,9
1,10,2014,8,392263,6,4,3,3,6,0.0769230769230769,0,13
1,10,2014,9,392264,0,1,5,5.42857142857143,5,0,0,7
1,10,2014,10,392265,1,2,5,5.18181818181818,4,0,0,11
1,10,2014,11,392266,2,0,5,5.375,7,0,0,8
1,10,2014,12,392267,0,3,5.5,5.6,4,0,0,10
1,10,2014,13,392268,1,4,3,2.72727272727273,1,0,0,11
1,10,2014,14,392269,1,1,1,0.857142857142857,1,0.142857142857143,0,7
1,10,2014,15,392270,7,1,2,3.2,7,0,0,15
1,10,2014,16,392271,1,4,3,3.92307692307692,3,0,0,13
1,10,2014,17,392272,5,0,7,7.66666666666667,10,0,0,9
1,10,2014,18,392273,0,0,10,10,10,0,0,6
1,10,2014,19,392274,0,1,9,9.375,9,0,0,8
1,10,2014,20,392275,0,0,9,9,9,0,0,5
1,10,2014,21,392276,0,0,9,9,9,0,0,6
1,10,2014,22,392277,0,1,8,8.11111111111111,8,0,0,9
1,10,2014,23,392278,1,0,8,8.14285714285714,9,0,0,7
2,10,2014,0,392279,0,0,9,9,9,0,0,6
2,10,2014,1,392280,0,0,9,9,9,0,0,6
2,10,2014,2,392281,0,0,9,9,9,0,0,6
2,10,2014,3,392282,0,0,9,9,9,0,0,7
2,10,2014,4,392283,0,0,9,9,9,0,0,6
2,10,2014,5,392284,0,2,8,7.375,6,0,0,8
2,10,2014,6,392285,3,4,7,7.28571428571429,6,0,0,14
2,10,2014,7,392286,1,1,7,7.28571428571429,7,0,0,7
2,10,2014,8,392287,1,2,6,5.9,6,0,0,10
2,10,2014,9,392288,2,1,5.5,5.625,7,0,0,8
2,10,2014,10,392289,2,6,6,5.41666666666667,3,0,0,12
2,10,2014,11,392290,1,0,3.5,3.5,4,0,0,6
2,10,2014,12,392291,0,1,3,3.42857142857143,3,0,0,7
2,10,2014,13,392292,0,1,3,2.71428571428571,2,0,0,7
2,10,2014,14,392293,0,2,1,1,0,0.333333333333333,0,9
2,10,2014,15,392294,5,3,3,3.21428571428571,3,0,0,14
2,10,2014,16,392295,0,2,1,1.66666666666667,1,0,0,9
2,10,2014,17,392296,3,1,2,2.77777777777778,4,0,0,9
2,10,2014,18,392297,4,1,5.5,5.625,7,0,0,8
2,10,2014,19,392298,4,1,7.5,7.625,10,0,0,8
2,10,2014,20,392299,1,1,10,10.25,10,0,0,8
2,10,2014,21,392300,1,0,10,10.3333333333333,11,0,0,6
2,10,2014,22,392301,2,1,11,11.125,12,0,0.375,8
2,10,2014,23,392302,0,0,12,12,12,0,1,6
3,10,2014,0,392303,0,0,12,12,12,0,1,6
3,10,2014,1,392304,0,0,12,12,12,0,1,6
3,10,2014,2,392305,0,0,12,12,12,0,1,6
3,10,2014,3,392306,0,0,12,12,12,0,1,7
3,10,2014,4,392307,0,1,11,11.3333333333333,11,0,0.333333333333333,6
