"day","month","year","hour","houred","totinc","totdecr","medbikes","meanbikes","lastbikes","propempty","propfull","count"
26,9,2014,10,392145,0,0,15,15,15,0,0,2
26,9,2014,11,392146,0,1,15,14.7142857142857,14,0,0,7
26,9,2014,12,392147,1,2,14,14.1111111111111,13,0,0,9
26,9,2014,13,392148,0,2,12,12.2857142857143,11,0,0,7
26,9,2014,14,392149,0,6,9,8.54545454545454,5,0,0,11
26,9,2014,15,392150,0,5,2,2.07692307692308,0,0.230769230769231,0,13
26,9,2014,16,392151,1,1,0,0.166666666666667,0,0.833333333333333,0,6
26,9,2014,17,392152,3,0,1,1.66666666666667,3,0.111111111111111,0,9
26,9,2014,18,392153,2,5,3,2.72727272727273,0,0.0909090909090909,0,11
26,9,2014,19,392154,0,0,0,0,0,1,0,6
26,9,2014,20,392155,0,0,0,0,0,1,0,6
26,9,2014,21,392156,0,0,0,0,0,1,0,6
26,9,2014,22,392157,0,0,0,0,0,1,0,6
26,9,2014,23,392158,0,0,0,0,0,1,0,6
27,9,2014,0,392159,0,0,0,0,0,1,0,6
27,9,2014,1,392160,0,0,0,0,0,1,0,6
27,9,2014,2,392161,0,0,0,0,0,1,0,6
27,9,2014,3,392162,0,0,0,0,0,1,0,6
27,9,2014,4,392163,0,0,0,0,0,1,0,7
27,9,2014,5,392164,0,0,0,0,0,1,0,6
27,9,2014,6,392165,1,0,0,0.142857142857143,1,0.857142857142857,0,7
27,9,2014,7,392166,1,0,1.5,1.5,2,0,0,6
27,9,2014,8,392167,0,0,2,2,2,0,0,6
27,9,2014,9,392168,0,1,2,1.85714285714286,1,0,0,7
27,9,2014,10,392169,1,1,1,0.625,1,0.375,0,8
27,9,2014,11,392170,1,1,0.5,0.5,1,0.5,0,8
27,9,2014,12,392171,1,0,1,1.33333333333333,2,0,0,6
27,9,2014,13,392172,0,1,2,1.875,1,0,0,8
27,9,2014,14,392173,1,2,0,0.3,0,0.7,0,10
27,9,2014,15,392174,0,1,1,0.571428571428571,0,0.428571428571429,0,7
27,9,2014,16,392175,3,0,1,1,3,0.375,0,8
27,9,2014,17,392176,1,0,3,3.16666666666667,4,0,0,6
27,9,2014,18,392177,0,2,3,3.125,2,0,0,8
27,9,2014,19,392178,0,0,2,2,2,0,0,5
27,9,2014,20,392179,0,1,1,1.28571428571429,1,0,0,7
27,9,2014,21,392180,2,0,1,1.57142857142857,3,0,0,7
27,9,2014,22,392181,1,2,2,2.44444444444444,2,0,0,9
27,9,2014,23,392182,0,2,1,1,0,0.444444444444444,0,9
28,9,2014,0,392183,0,0,0,0,0,1,0,6
28,9,2014,1,392184,0,0,0,0,0,1,0,5
28,9,2014,2,392185,0,0,0,0,0,1,0,6
28,9,2014,3,392186,0,0,0,0,0,1,0,6
28,9,2014,4,392187,0,0,0,0,0,1,0,7
28,9,2014,5,392188,0,0,0,0,0,1,0,6
28,9,2014,6,392189,0,0,0,0,0,1,0,6
28,9,2014,7,392190,0,0,0,0,0,1,0,7
28,9,2014,8,392191,0,0,0,0,0,1,0,5
28,9,2014,9,392192,0,0,0,0,0,1,0,6
28,9,2014,10,392193,0,0,0,0,0,1,0,6
28,9,2014,11,392194,1,0,0,0.142857142857143,1,0.857142857142857,0,7
28,9,2014,12,392195,0,0,1,1,1,0,0,6
28,9,2014,13,392196,1,1,1,0.857142857142857,1,0.142857142857143,0,7
28,9,2014,14,392197,0,1,1,0.625,0,0.375,0,8
28,9,2014,15,392198,1,0,0,0.285714285714286,1,0.714285714285714,0,7
28,9,2014,16,392199,1,1,1,0.555555555555556,1,0.444444444444444,0,9
28,9,2014,17,392200,1,1,2,1.75,1,0,0,8
28,9,2014,18,392201,0,1,0,0.142857142857143,0,0.857142857142857,0,7
28,9,2014,19,392202,0,0,0,0,0,1,0,6
28,9,2014,20,392203,0,0,0,0,0,1,0,6
28,9,2014,21,392204,0,0,0,0,0,1,0,6
28,9,2014,22,392205,0,0,0,0,0,1,0,6
28,9,2014,23,392206,0,0,0,0,0,1,0,5
29,9,2014,0,392207,0,0,0,0,0,1,0,6
29,9,2014,1,392208,0,0,0,0,0,1,0,6
29,9,2014,2,392209,0,0,0,0,0,1,0,6
29,9,2014,3,392210,0,0,0,0,0,1,0,6
29,9,2014,4,392211,1,0,0,0.125,1,0.875,0,8
29,9,2014,5,392212,0,0,1,1,1,0,0,6
29,9,2014,6,392213,2,2,1,0.777777777777778,1,0.222222222222222,0,9
29,9,2014,7,392214,18,3,2,3.9,16,0.1,0,20
29,9,2014,8,392215,6,3,23,22.8461538461538,22,0,0,13
29,9,2014,9,392216,1,1,20,20.25,21,0,0,8
29,9,2014,10,392217,1,4,21,20.6666666666667,19,0,0,12
29,9,2014,11,392218,1,3,20,19.6,18,0,0,10
29,9,2014,12,392219,1,4,17,16.4615384615385,15,0,0,13
29,9,2014,13,392220,9,2,21,19.6,22,0,0,10
29,9,2014,14,392221,1,3,22,21.4545454545455,20,0,0,11
29,9,2014,15,392222,1,12,13,13.25,9,0,0,20
29,9,2014,16,392223,5,11,4,4.32,2,0,0,25
29,9,2014,17,392224,1,4,1.5,1.33333333333333,0,0.333333333333333,0,12
29,9,2014,18,392225,0,0,0,0,0,1,0,7
29,9,2014,19,392226,0,0,0,0,0,1,0,7
29,9,2014,20,392227,0,0,0,0,0,1,0,8
29,9,2014,21,392228,0,0,0,0,0,1,0,5
29,9,2014,22,392229,0,0,0,0,0,1,0,6
29,9,2014,23,392230,0,0,0,0,0,1,0,7
30,9,2014,0,392231,0,0,0,0,0,1,0,1
30,9,2014,2,392233,0,0,0,0,0,1,0,9
30,9,2014,3,392234,0,0,0,0,0,1,0,7
30,9,2014,4,392235,0,0,0,0,0,1,0,9
30,9,2014,5,392236,0,0,0,0,0,1,0,6
30,9,2014,6,392237,0,0,0,0,0,1,0,6
30,9,2014,7,392238,1,4,17,17.5,16,0,0,14
30,9,2014,8,392239,1,0,17,16.6666666666667,17,0,0,6
30,9,2014,9,392240,2,1,18,18.125,18,0,0,8
30,9,2014,10,392241,1,4,18,17.5454545454545,15,0,0,11
30,9,2014,11,392242,4,1,17,17.3636363636364,18,0,0,11
30,9,2014,12,392243,1,3,19,18.6666666666667,17,0,0,9
30,9,2014,13,392244,0,3,14.5,15.1,14,0,0,10
30,9,2014,14,392245,5,7,16,16.0714285714286,13,0,0,14
30,9,2014,15,392246,1,6,11.5,11.1666666666667,8,0,0,12
30,9,2014,16,392247,0,6,4,4.28571428571429,2,0,0,14
30,9,2014,17,392248,0,1,1,1.42857142857143,1,0,0,7
30,9,2014,18,392249,1,2,1,0.714285714285714,0,0.285714285714286,0,7
30,9,2014,19,392250,1,1,0,0.25,0,0.75,0,8
30,9,2014,20,392251,0,0,0,0,0,1,0,6
30,9,2014,21,392252,0,0,0,0,0,1,0,6
30,9,2014,22,392253,0,0,0,0,0,1,0,6
30,9,2014,23,392254,0,0,0,0,0,1,0,6
1,10,2014,0,392255,0,0,0,0,0,1,0,7
1,10,2014,1,392256,0,0,0,0,0,1,0,6
1,10,2014,2,392257,0,0,0,0,0,1,0,7
1,10,2014,3,392258,0,0,0,0,0,1,0,5
1,10,2014,4,392259,0,0,0,0,0,1,0,5
1,10,2014,5,392260,0,0,0,0,0,1,0,4
1,10,2014,6,392261,23,1,15,12.5625,22,0.1875,0,16
1,10,2014,7,392262,2,2,23,22.6,23,0,0,10
1,10,2014,8,392263,1,0,23,22.8571428571429,23,0,0,7
1,10,2014,9,392264,0,2,22,22,21,0,0,8
1,10,2014,10,392265,0,6,19,18.5384615384615,15,0,0,13
1,10,2014,11,392266,3,3,15,14.6153846153846,14,0,0,13
1,10,2014,12,392267,1,2,14,14,14,0,0,10
1,10,2014,13,392268,0,3,13,12.7272727272727,11,0,0,11
1,10,2014,14,392269,12,7,19,18.2,16,0,0,15
1,10,2014,15,392270,0,1,15,15.3333333333333,15,0,0,6
1,10,2014,16,392271,2,5,14,14.1666666666667,12,0,0,12
1,10,2014,17,392272,0,4,10,10,8,0,0,11
1,10,2014,18,392273,0,1,8,7.66666666666667,7,0,0,6
1,10,2014,19,392274,0,1,6,6.25,6,0,0,8
1,10,2014,20,392275,1,1,6,6.44444444444444,6,0,0,9
1,10,2014,21,392276,0,0,6,6,6,0,0,6
1,10,2014,22,392277,0,0,6,6,6,0,0,6
1,10,2014,23,392278,0,0,5,5,5,0,0,6
2,10,2014,0,392279,0,0,5,5,5,0,0,6
2,10,2014,1,392280,0,0,5,5,5,0,0,6
2,10,2014,2,392281,0,0,5,5,5,0,0,6
2,10,2014,3,392282,0,0,5,5,5,0,0,6
2,10,2014,4,392283,0,0,5,5,5,0,0,7
2,10,2014,5,392284,1,0,6,5.66666666666667,6,0,0,6
2,10,2014,6,392285,23,0,13,14.6,29,0,0,15
2,10,2014,7,392286,1,1,30,29.5714285714286,29,0,0.571428571428571,7
2,10,2014,8,392287,1,2,28,28.4444444444444,28,0,0,9
2,10,2014,9,392288,0,1,28,27.8333333333333,27,0,0,6
2,10,2014,10,392289,0,8,24,23.5333333333333,19,0,0,15
2,10,2014,11,392290,0,2,18,18,17,0,0,7
2,10,2014,12,392291,0,0,17,17,17,0,0,6
2,10,2014,13,392292,10,3,24,23.0769230769231,24,0,0,13
2,10,2014,14,392293,0,4,23,22.5555555555556,20,0,0,9
2,10,2014,15,392294,1,10,16,15.3529411764706,11,0,0,17
2,10,2014,16,392295,0,4,9.5,9.3,7,0,0,10
2,10,2014,17,392296,0,5,4.5,4.58333333333333,2,0,0,12
2,10,2014,18,392297,0,2,0,0.5,0,0.75,0,8
2,10,2014,19,392298,0,0,0,0,0,1,0,6
2,10,2014,20,392299,1,0,1,0.666666666666667,1,0.333333333333333,0,6
2,10,2014,21,392300,0,1,1,0.714285714285714,0,0.285714285714286,0,7
2,10,2014,22,392301,0,0,0,0,0,1,0,6
2,10,2014,23,392302,0,0,0,0,0,1,0,6
3,10,2014,0,392303,0,0,0,0,0,1,0,6
