"day","month","year","hour","houred","totinc","totdecr","medbikes","meanbikes","lastbikes","propempty","propfull","count"
26,9,2014,10,392145,0,0,2,2,2,0,0,2
26,9,2014,11,392146,2,1,3,3.375,4,0,0,8
26,9,2014,12,392147,1,2,4,3.6,3,0,0,10
26,9,2014,13,392148,0,2,2,2,1,0,0,9
26,9,2014,14,392149,4,3,1,1.45454545454545,2,0.181818181818182,0,11
26,9,2014,15,392150,3,2,2,1.8,2,0,0,10
26,9,2014,16,392151,0,4,2,2,0,0.333333333333333,0,9
26,9,2014,17,392152,2,2,1,1.5,1,0,0,8
26,9,2014,18,392153,0,1,0,0.166666666666667,0,0.833333333333333,0,6
26,9,2014,19,392154,1,0,1,0.857142857142857,1,0.142857142857143,0,7
26,9,2014,20,392155,2,2,2,2.125,1,0,0,8
26,9,2014,21,392156,5,1,5,4.09090909090909,5,0,0,11
26,9,2014,22,392157,0,0,5,5,5,0,0,6
26,9,2014,23,392158,0,3,4,3.8,2,0,0,10
27,9,2014,0,392159,0,2,0,0.571428571428571,0,0.714285714285714,0,7
27,9,2014,1,392160,0,0,0,0,0,1,0,6
27,9,2014,2,392161,0,0,0,0,0,1,0,9
27,9,2014,3,392162,0,0,0,0,0,1,0,6
27,9,2014,4,392163,0,0,0,0,0,1,0,6
27,9,2014,5,392164,2,0,0.5,0.875,2,0.5,0,8
27,9,2014,6,392165,4,0,2.5,3.25,6,0,0,8
27,9,2014,7,392166,0,0,6,6,6,0,0,6
27,9,2014,8,392167,0,0,6,6,6,0,0,6
27,9,2014,9,392168,0,2,5,4.75,4,0,0,8
27,9,2014,10,392169,0,1,4,3.625,3,0,0,8
27,9,2014,11,392170,2,1,4,4.25,4,0,0,8
27,9,2014,12,392171,0,0,4,4,4,0,0,6
27,9,2014,13,392172,0,1,3,3.28571428571429,3,0,0,7
27,9,2014,14,392173,0,2,1,1.625,1,0,0,8
27,9,2014,15,392174,1,0,2,1.85714285714286,2,0,0,7
27,9,2014,16,392175,0,0,2,2,2,0,0,6
27,9,2014,17,392176,0,0,2,2,2,0,0,6
27,9,2014,18,392177,0,2,1.5,1.125,0,0.375,0,8
27,9,2014,19,392178,2,0,2,1.5,2,0.25,0,8
27,9,2014,20,392179,1,0,2,2.16666666666667,3,0,0,6
27,9,2014,21,392180,0,0,3,3,3,0,0,6
27,9,2014,22,392181,0,0,3,3,3,0,0,6
27,9,2014,23,392182,0,0,3,3,3,0,0,6
