"day","month","year","hour","houred","totinc","totdecr","medbikes","meanbikes","lastbikes","propempty","propfull","count"
26,9,2014,10,392145,1,1,23,22.6,23,0,0,5
26,9,2014,11,392146,15,13,23,23.1463414634146,24,0,0.439024390243902,41
26,9,2014,12,392147,10,11,23,23.0666666666667,23,0,0.366666666666667,30
26,9,2014,13,392148,7,11,23,23.258064516129,20,0,0.451612903225806,31
26,9,2014,14,392149,13,8,24,23.0909090909091,24,0,0.515151515151515,33
26,9,2014,15,392150,13,19,22,21.6744186046512,18,0,0.162790697674419,43
26,9,2014,16,392151,16,16,17,17.2619047619048,17,0,0,42
26,9,2014,17,392152,17,15,22,21.8260869565217,21,0,0.0217391304347826,46
26,9,2014,18,392153,16,23,14,15.0816326530612,13,0,0,49
26,9,2014,19,392154,13,13,13,12.1428571428571,13,0,0,35
26,9,2014,20,392155,8,8,15,14.7692307692308,15,0,0,26
26,9,2014,21,392156,11,17,12,12.2222222222222,10,0,0,36
26,9,2014,22,392157,9,10,9,9.08695652173913,9,0,0,23
26,9,2014,23,392158,5,11,4,4.03125,1,0,0,32
27,9,2014,0,392159,1,1,1,1.10526315789474,1,0,0,19
27,9,2014,1,392160,2,2,1,1.13793103448276,1,0,0,29
27,9,2014,2,392161,1,2,1,0.733333333333333,0,0.266666666666667,0,15
27,9,2014,3,392162,0,0,0,0,0,1,0,7
27,9,2014,4,392163,2,2,0,0.3,0,0.7,0,10
27,9,2014,5,392164,1,0,0,0.142857142857143,1,0.857142857142857,0,7
27,9,2014,6,392165,1,2,1,1.1,0,0.1,0,10
27,9,2014,7,392166,5,2,1,0.785714285714286,3,0.428571428571429,0,14
27,9,2014,8,392167,11,5,7,6.85714285714286,10,0,0,21
27,9,2014,9,392168,20,7,18,18.28,24,0,0.12,25
27,9,2014,10,392169,7,7,23,23.12,24,0,0.48,25
27,9,2014,11,392170,7,7,24,23.7407407407407,24,0,0.740740740740741,27
27,9,2014,12,392171,10,10,23,22.7741935483871,24,0,0.354838709677419,31
27,9,2014,13,392172,7,7,23,23.2413793103448,24,0,0.482758620689655,29
27,9,2014,14,392173,9,10,24,23.4722222222222,22,0,0.583333333333333,36
27,9,2014,15,392174,9,7,24,23.3333333333333,24,0,0.515151515151515,33
27,9,2014,16,392175,8,9,24,23.5806451612903,23,0,0.612903225806452,31
27,9,2014,17,392176,13,11,23,22.7435897435897,24,0,0.41025641025641,39
27,9,2014,18,392177,14,19,22,21.125,19,0,0.2,40
27,9,2014,19,392178,10,5,22,21.5555555555556,24,0,0.333333333333333,18
27,9,2014,20,392179,3,3,24,23.75,24,0,0.75,12
27,9,2014,21,392180,2,7,24,22.7916666666667,19,0,0.541666666666667,24
