"day","month","year","hour","houred","totinc","totdecr","medbikes","meanbikes","lastbikes","propempty","propfull","count"
26,9,2014,10,392145,0,0,17,17,17,0,0,1
26,9,2014,11,392146,5,5,15.5,15.5,17,0,0,14
26,9,2014,12,392147,5,1,22,21.0909090909091,23,0,0,11
26,9,2014,13,392148,5,5,23,23.2142857142857,23,0,0,14
26,9,2014,14,392149,3,5,23,22.8,22,0,0,15
26,9,2014,15,392150,5,0,22,22.4545454545455,26,0,0,11
26,9,2014,16,392151,13,4,29,29.3333333333333,35,0,0.0476190476190476,21
26,9,2014,17,392152,3,25,33,27.75,13,0,0.25,24
26,9,2014,18,392153,11,1,18,17.4666666666667,23,0,0,15
26,9,2014,19,392154,4,1,26,25.8780487804878,27,0,0,41
26,9,2014,20,392155,3,2,26,25.8039215686275,27,0,0,51
26,9,2014,21,392156,3,8,27,26.4807692307692,22,0,0,52
26,9,2014,22,392157,4,4,24,23.8490566037736,22,0,0,53
26,9,2014,23,392158,4,9,23,22.8,16,0,0,35
27,9,2014,0,392159,0,1,15,15.2857142857143,15,0,0,7
27,9,2014,1,392160,1,1,16,15.7142857142857,15,0,0,7
27,9,2014,2,392161,0,3,15,14.0833333333333,12,0,0,12
27,9,2014,3,392162,2,1,13,13.027027027027,13,0,0,37
27,9,2014,4,392163,0,3,12,11.7380952380952,10,0,0,42
27,9,2014,5,392164,4,0,13,12.3863636363636,14,0,0,44
27,9,2014,6,392165,15,0,14,17.8421052631579,29,0,0,19
27,9,2014,7,392166,1,0,30,29.5714285714286,30,0,0,7
27,9,2014,8,392167,1,3,30,29.7,28,0,0,10
27,9,2014,9,392168,6,3,28,28.2142857142857,30,0,0,14
27,9,2014,10,392169,4,0,34,33.3846153846154,35,0,0.230769230769231,13
27,9,2014,11,392170,1,1,35,34.8571428571429,35,0,0.857142857142857,7
27,9,2014,12,392171,5,5,34,33.5625,35,0,0.25,16
27,9,2014,13,392172,3,3,35,34.7692307692308,35,0,0.846153846153846,13
27,9,2014,14,392173,5,4,35,34.3157894736842,35,0,0.526315789473684,19
27,9,2014,15,392174,4,4,34,33.6190476190476,34,0,0.238095238095238,21
27,9,2014,16,392175,1,1,34,33.8571428571429,34,0,0,7
27,9,2014,17,392176,2,2,33,33.4444444444444,34,0,0,9
27,9,2014,18,392177,1,0,35,34.8888888888889,35,0,0.888888888888889,9
27,9,2014,19,392178,2,2,35,34.7,35,0,0.8,10
27,9,2014,20,392179,0,0,35,35,35,0,1,8
27,9,2014,21,392180,1,4,34,33.2083333333333,31,0,0,24
27,9,2014,22,392181,3,0,34,33.28,34,0,0,25
27,9,2014,23,392182,0,0,34,34,34,0,0,22
28,9,2014,0,392183,0,0,34,34,34,0,0,20
28,9,2014,1,392184,2,3,33,33.32,33,0,0,25
28,9,2014,2,392185,0,5,29,28.68,27,0,0,25
28,9,2014,3,392186,0,2,27,26.72,25,0,0,25
28,9,2014,4,392187,0,0,25,25,25,0,0,20
28,9,2014,5,392188,0,2,23,23.3478260869565,23,0,0,23
28,9,2014,6,392189,2,0,23,23.75,25,0,0,12
28,9,2014,7,392190,1,1,25,24.8571428571429,25,0,0,7
28,9,2014,8,392191,2,1,26,25.875,27,0,0,8
28,9,2014,9,392192,1,8,27,26.1333333333333,21,0,0,15
28,9,2014,10,392193,3,1,22,21.8888888888889,23,0,0,9
28,9,2014,11,392194,4,6,21,20.9333333333333,21,0,0,15
28,9,2014,12,392195,8,2,27,25.5384615384615,27,0,0,13
28,9,2014,13,392196,5,1,30,29.7272727272727,31,0,0,11
28,9,2014,14,392197,9,8,30,30.1052631578947,31,0,0,19
28,9,2014,15,392198,5,2,35,34.5384615384615,35,0,0.692307692307692,13
28,9,2014,16,392199,0,0,35,35,35,0,1,8
28,9,2014,17,392200,1,2,35,34.4615384615385,34,0,0.615384615384615,13
28,9,2014,18,392201,0,0,35,35,35,0,1,7
28,9,2014,19,392202,0,0,35,35,35,0,1,9
28,9,2014,20,392203,2,4,33,33.3333333333333,33,0,0.222222222222222,9
28,9,2014,21,392204,2,1,35,34.7857142857143,35,0,0.785714285714286,14
28,9,2014,22,392205,0,1,35,34.625,34,0,0.625,8
28,9,2014,23,392206,0,1,33.5,33.5,33,0,0,8
29,9,2014,0,392207,0,2,32,32,31,0,0,7
29,9,2014,1,392208,0,0,31,31,31,0,0,6
29,9,2014,2,392209,0,25,15,16.6666666666667,6,0,0,15
29,9,2014,3,392210,0,0,6,6,6,0,0,6
29,9,2014,4,392211,1,0,6,6.375,7,0,0,8
29,9,2014,5,392212,2,0,8,7.85714285714286,9,0,0,7
29,9,2014,6,392213,1,1,9,9.14285714285714,9,0,0,7
29,9,2014,7,392214,9,2,12,12.2631578947368,17,0,0,19
29,9,2014,8,392215,7,2,18.5,18.8571428571429,22,0,0,14
29,9,2014,9,392216,8,3,23.5,24.0833333333333,28,0,0,12
29,9,2014,10,392217,5,0,31.5,31,33,0,0,8
29,9,2014,11,392218,3,2,34,34,33,0,0.4,10
29,9,2014,12,392219,2,1,35,34.5,35,0,0.625,8
29,9,2014,13,392220,0,0,35,35,35,0,1,5
29,9,2014,14,392221,1,1,35,34.6666666666667,35,0,0.666666666666667,9
29,9,2014,15,392222,4,4,35,34.5833333333333,35,0,0.666666666666667,12
29,9,2014,16,392223,2,2,35,34.6428571428571,35,0,0.714285714285714,14
29,9,2014,17,392224,1,2,35,34.8333333333333,34,0,0.833333333333333,12
29,9,2014,18,392225,9,26,18,21.6086956521739,18,0,0.0869565217391304,23
29,9,2014,19,392226,10,1,24,23.9333333333333,28,0,0,15
29,9,2014,20,392227,4,4,27,27.3684210526316,28,0,0,19
29,9,2014,21,392228,5,3,31,31.2857142857143,31,0,0,14
29,9,2014,22,392229,0,3,28,28.6666666666667,28,0,0,21
29,9,2014,23,392230,3,2,28.5,28.7,29,0,0,10
30,9,2014,0,392231,0,4,27.5,27.5,25,0,0,12
30,9,2014,1,392232,0,4,23,22.1818181818182,20,0,0,11
30,9,2014,2,392233,0,1,19.5,19.5,19,0,0,6
30,9,2014,3,392234,0,0,19,19,19,0,0,7
30,9,2014,4,392235,2,0,20,19.875,21,0,0,8
30,9,2014,5,392236,0,1,21,20.8571428571429,20,0,0,7
30,9,2014,6,392237,1,2,20,19.75,19,0,0,8
30,9,2014,7,392238,7,3,19,19.6111111111111,23,0,0,18
30,9,2014,8,392239,15,4,27.5,28.45,35,0,0.05,20
30,9,2014,9,392240,2,2,35,34.8333333333333,35,0,0.833333333333333,12
30,9,2014,10,392241,0,1,34.5,34.5,34,0,0.5,6
30,9,2014,11,392242,4,3,35,34.5333333333333,35,0,0.533333333333333,15
30,9,2014,12,392243,0,0,35,35,35,0,1,6
30,9,2014,13,392244,2,2,35,34.6666666666667,35,0,0.777777777777778,9
30,9,2014,14,392245,2,2,35,34.625,35,0,0.75,8
30,9,2014,15,392246,1,2,35,34.6666666666667,34,0,0.666666666666667,12
30,9,2014,16,392247,9,33,32,26.9722222222222,11,0,0.0833333333333333,36
30,9,2014,17,392248,13,2,13.5,14.35,21,0,0,20
30,9,2014,18,392249,9,1,26,26,30,0,0,14
30,9,2014,19,392250,8,3,30.5,31.1875,34,0,0,16
30,9,2014,20,392251,4,7,33,32.6666666666667,31,0,0,15
30,9,2014,21,392252,3,3,33,33.4,33,0,0,15
30,9,2014,22,392253,1,4,32,31.6666666666667,30,0,0,12
30,9,2014,23,392254,3,1,29,29.2,31,0,0,10
1,10,2014,0,392255,1,1,31,31.2857142857143,31,0,0,7
1,10,2014,1,392256,3,2,32,31.1111111111111,32,0,0,9
1,10,2014,2,392257,0,0,32,32,32,0,0,6
1,10,2014,3,392258,0,0,32,32,32,0,0,9
1,10,2014,4,392259,1,0,32,32.1666666666667,33,0,0,6
1,10,2014,5,392260,1,0,34,33.5714285714286,34,0,0,7
1,10,2014,6,392261,2,4,32,32.5555555555556,32,0,0,9
1,10,2014,7,392262,7,4,32,31.8888888888889,34,0,0,18
1,10,2014,8,392263,2,2,34,33.8,34,0,0,10
1,10,2014,9,392264,0,0,34,34,34,0,0,7
1,10,2014,10,392265,0,1,34,33.8571428571429,33,0,0,7
1,10,2014,11,392266,2,1,34,33.7,34,0,0,10
1,10,2014,12,392267,4,4,34,33.7333333333333,34,0,0,15
1,10,2014,13,392268,0,0,34,34,34,0,0,10
1,10,2014,14,392269,3,3,34,33.6363636363636,34,0,0,11
1,10,2014,15,392270,1,2,34,33.7777777777778,33,0,0,9
1,10,2014,16,392271,9,29,23,22.030303030303,14,0,0,33
1,10,2014,17,392272,19,1,26,25.125,33,0,0,24
1,10,2014,18,392273,2,1,34,33.7777777777778,34,0,0,9
1,10,2014,19,392274,2,2,34,33.7777777777778,34,0,0,9
1,10,2014,20,392275,1,2,34,33.5555555555556,33,0,0,18
1,10,2014,21,392276,1,0,34,33.75,34,0,0,8
1,10,2014,22,392277,0,25,13.5,18.0625,9,0,0,16
1,10,2014,23,392278,0,1,7,7.11111111111111,7,0,0,9
2,10,2014,0,392279,0,0,7,7,7,0,0,6
2,10,2014,1,392280,2,0,9,8.33333333333333,9,0,0,6
2,10,2014,2,392281,0,2,7,7.375,7,0,0,8
2,10,2014,3,392282,0,0,7,7,7,0,0,8
2,10,2014,4,392283,1,0,7,7.16666666666667,8,0,0,6
2,10,2014,5,392284,1,0,9,8.57142857142857,9,0,0,7
2,10,2014,6,392285,1,1,10,9.75,10,0,0,8
2,10,2014,7,392286,15,2,16,15.2777777777778,22,0,0,18
2,10,2014,8,392287,11,4,24,24.7777777777778,29,0,0,18
2,10,2014,9,392288,1,6,26,25.8888888888889,23,0,0,9
2,10,2014,10,392289,7,1,26,26.4545454545455,30,0,0,11
2,10,2014,11,392290,6,3,32,32.0769230769231,33,0,0,13
2,10,2014,12,392291,2,31,22.5,20.7083333333333,4,0,0,24
2,10,2014,13,392292,3,3,2,2.36363636363636,3,0,0,11
2,10,2014,14,392293,7,1,8.5,8.28571428571429,11,0,0,14
2,10,2014,15,392294,6,3,14,13.6842105263158,15,0,0,19
2,10,2014,16,392295,10,5,18,17.9411764705882,21,0,0,17
2,10,2014,17,392296,15,3,28,28.1904761904762,34,0,0,21
2,10,2014,18,392297,0,0,34,34,34,0,0,8
2,10,2014,19,392298,2,2,34,33.7777777777778,34,0,0,9
2,10,2014,20,392299,2,2,34,33.8,34,0,0,10
2,10,2014,21,392300,1,5,32.5,32.1666666666667,30,0,0,12
2,10,2014,22,392301,2,0,31,31.1428571428571,32,0,0,7
2,10,2014,23,392302,3,1,34,33.4,34,0,0,10
3,10,2014,0,392303,2,28,25,23.3333333333333,8,0,0,18
3,10,2014,1,392304,0,0,8,8,8,0,0,6
3,10,2014,2,392305,0,0,8,8,8,0,0,5
3,10,2014,3,392306,1,0,8,8.22222222222222,9,0,0,9
3,10,2014,4,392307,1,0,9,9.125,10,0,0,8
3,10,2014,5,392308,0,0,10,10,10,0,0,6
3,10,2014,6,392309,1,4,8,7.90909090909091,7,0,0,11
3,10,2014,7,392310,13,1,14,14.125,20,0,0,16
3,10,2014,8,392311,15,2,25.5,26.6818181818182,34,0,0,22
3,10,2014,9,392312,1,1,34,33.8888888888889,34,0,0,9
3,10,2014,10,392313,1,1,34,33.8571428571429,34,0,0,7
3,10,2014,11,392314,2,2,34,33.4,34,0,0,10
3,10,2014,12,392315,2,2,33,33.25,34,0,0,8
3,10,2014,13,392316,0,0,34,34,34,0,0,8
3,10,2014,14,392317,7,6,32,32.25,34,0,0,20
3,10,2014,15,392318,1,1,34,33.9166666666667,34,0,0,12
3,10,2014,16,392319,5,5,33,33.2142857142857,34,0,0,14
3,10,2014,17,392320,5,6,33,33.1923076923077,33,0,0,26
3,10,2014,18,392321,15,23,20,20.7857142857143,24,0,0,28
3,10,2014,19,392322,9,0,27,29.1428571428571,34,0,0,21
3,10,2014,20,392323,0,0,34,34,34,0,0,9
3,10,2014,21,392324,4,5,33,33.2105263157895,33,0,0,19
3,10,2014,22,392325,1,3,33.5,33.2,31,0,0,10
3,10,2014,23,392326,3,3,31,31.2,30,0,0,10
4,10,2014,0,392327,1,11,26,24.7222222222222,19,0,0,18
4,10,2014,1,392328,1,4,19,18.3,16,0,0,10
4,10,2014,2,392329,0,2,16,16,15,0,0,7
4,10,2014,3,392330,0,0,15,15,15,0,0,9
4,10,2014,4,392331,0,1,14,14.4444444444444,14,0,0,9
4,10,2014,5,392332,0,0,14,14,14,0,0,5
4,10,2014,6,392333,0,0,14,14,14,0,0,6
4,10,2014,7,392334,1,0,15,14.7142857142857,15,0,0,7
4,10,2014,8,392335,3,2,15.5,15.5,16,0,0,10
4,10,2014,9,392336,6,3,20,19.5384615384615,20,0,0,13
4,10,2014,10,392337,8,2,23,22.7619047619048,25,0,0,21
4,10,2014,11,392338,5,7,23.5,23.6666666666667,24,0,0,18
4,10,2014,12,392339,6,10,24,23.375,20,0,0,24
4,10,2014,13,392340,17,9,20.5,21.5769230769231,28,0,0,26
4,10,2014,14,392341,10,6,32,31.8,33,0,0,25
4,10,2014,15,392342,9,11,32,31.5652173913043,32,0,0,23
4,10,2014,16,392343,2,1,34,33.625,34,0,0,8
4,10,2014,17,392344,2,2,34,33.8333333333333,34,0,0,12
4,10,2014,18,392345,1,1,34,33.9285714285714,34,0,0,14
4,10,2014,19,392346,1,1,34,33.9,34,0,0,10
4,10,2014,20,392347,0,0,34,34,34,0,0,6
4,10,2014,21,392348,1,1,34,33.8,34,0,0,10
4,10,2014,22,392349,0,0,34,34,34,0,0,6
4,10,2014,23,392350,1,1,34,33.875,34,0,0,8
5,10,2014,0,392351,1,0,34,33.6666666666667,34,0,0,6
5,10,2014,1,392352,0,3,33,32.7,31,0,0,10
5,10,2014,2,392353,2,3,30,30,30,0,0,9
5,10,2014,3,392354,0,3,29,28.9166666666667,27,0,0,12
5,10,2014,4,392355,0,3,24,25.2222222222222,24,0,0,9
5,10,2014,5,392356,1,0,25,24.7142857142857,25,0,0,7
5,10,2014,6,392357,1,0,25,25.1666666666667,26,0,0,6
5,10,2014,7,392358,0,0,26,26,26,0,0,6
5,10,2014,8,392359,1,0,27,26.5714285714286,27,0,0,7
5,10,2014,9,392360,4,3,28,28.0909090909091,28,0,0,11
5,10,2014,10,392361,0,3,27,27.3636363636364,26,0,0,11
5,10,2014,11,392362,1,6,23,23.2,21,0,0,15
5,10,2014,12,392363,7,2,23,23.1538461538462,26,0,0,13
5,10,2014,13,392364,8,4,26,26.6875,30,0,0,16
5,10,2014,14,392365,6,2,33,32.9230769230769,34,0,0,13
5,10,2014,15,392366,1,0,33.5,33.5,34,0,0,8
5,10,2014,16,392367,2,4,33,32.7142857142857,32,0,0,14
5,10,2014,17,392368,2,0,34,33.1428571428571,34,0,0,7
5,10,2014,18,392369,2,1,34,33.75,34,0,0,8
