"day","month","year","hour","houred","totinc","totdecr","medbikes","meanbikes","lastbikes","propempty","propfull","count"
26,9,2014,10,392145,0,0,6,6,6,0,0,1
26,9,2014,11,392146,0,0,6,6,6,0,0,6
26,9,2014,12,392147,0,0,6,6,6,0,0,6
26,9,2014,13,392148,2,2,7,7,6,0,0,11
26,9,2014,14,392149,0,0,6,6,6,0,0,6
26,9,2014,15,392150,0,0,6,6,6,0,0,6
26,9,2014,16,392151,0,0,6,6,6,0,0,6
26,9,2014,17,392152,10,0,8,9.45454545454546,16,0,0,11
26,9,2014,18,392153,0,2,14,14.6363636363636,14,0,0,11
26,9,2014,19,392154,0,0,14,14,14,0,0,7
26,9,2014,20,392155,0,0,14,14,14,0,0,5
26,9,2014,21,392156,0,0,14,14,14,0,0,6
26,9,2014,22,392157,0,0,14,14,14,0,0,6
26,9,2014,23,392158,0,0,14,14,14,0,0,10
27,9,2014,0,392159,0,0,14,14,14,0,0,6
27,9,2014,1,392160,0,0,14,14,14,0,0,6
27,9,2014,2,392161,0,0,14,14,14,0,0,6
27,9,2014,3,392162,0,0,14,14,14,0,0,6
27,9,2014,4,392163,0,0,14,14,14,0,0,6
27,9,2014,5,392164,0,0,14,14,14,0,0,7
27,9,2014,6,392165,0,0,14,14,14,0,0,6
27,9,2014,7,392166,0,0,14,14,14,0,0,6
27,9,2014,8,392167,0,0,14,14,14,0,0,6
27,9,2014,9,392168,0,0,14,14,14,0,0,6
27,9,2014,10,392169,0,2,14,13.6,12,0,0,10
27,9,2014,11,392170,0,3,12,10.6666666666667,9,0,0,9
27,9,2014,12,392171,0,2,7,7.77777777777778,7,0,0,9
27,9,2014,13,392172,0,0,7,7,7,0,0,8
27,9,2014,14,392173,4,0,7,8.63636363636364,11,0,0,11
27,9,2014,15,392174,4,0,15,14.25,15,0,0,12
27,9,2014,16,392175,0,0,15,15,15,0,0,9
27,9,2014,17,392176,3,5,13,13.2,13,0,0,15
27,9,2014,18,392177,0,0,13,13,13,0,0,7
27,9,2014,19,392178,0,0,13,13,13,0,0,7
27,9,2014,20,392179,0,0,13,13,13,0,0,6
27,9,2014,21,392180,0,0,13,13,13,0,0,6
27,9,2014,22,392181,0,0,13,13,13,0,0,6
27,9,2014,23,392182,0,0,13,13,13,0,0,6
28,9,2014,0,392183,0,0,13,13,13,0,0,6
28,9,2014,1,392184,0,0,13,13,13,0,0,6
28,9,2014,2,392185,0,0,13,13,13,0,0,8
