"day","month","year","hour","houred","totinc","totdecr","medbikes","meanbikes","lastbikes","propempty","propfull","count"
26,9,2014,10,392145,0,1,15.5,15.5,15,0,0,2
26,9,2014,11,392146,5,4,16,16.0909090909091,17,0,0,11
26,9,2014,12,392147,8,10,19,18.6111111111111,16,0,0,18
26,9,2014,13,392148,6,4,16,15.6315789473684,17,0,0,19
26,9,2014,14,392149,7,0,20,20.375,24,0,0,8
26,9,2014,15,392150,11,6,25,25.75,29,0,0,20
26,9,2014,16,392151,16,5,34,33.8076923076923,40,0,0,26
26,9,2014,17,392152,16,26,36,35.9523809523809,29,0,0,42
26,9,2014,18,392153,17,14,28,27.8787878787879,30,0,0,33
26,9,2014,19,392154,5,7,29,29.5,29,0,0,20
26,9,2014,20,392155,6,9,28,27.9047619047619,25,0,0,21
26,9,2014,21,392156,9,9,24.5,24.75,26,0,0,16
26,9,2014,22,392157,3,3,28,27.8888888888889,27,0,0,9
26,9,2014,23,392158,0,11,21,20.7058823529412,15,0,0,17
27,9,2014,0,392159,0,0,15,15,15,0,0,7
27,9,2014,1,392160,1,0,14,14.1428571428571,15,0,0,7
27,9,2014,2,392161,1,0,15.5,15.5,16,0,0,8
27,9,2014,3,392162,0,0,15,15,15,0,0,6
27,9,2014,4,392163,0,0,15,15,15,0,0,6
27,9,2014,5,392164,0,0,15,15,15,0,0,6
27,9,2014,6,392165,0,0,15,15,15,0,0,6
27,9,2014,7,392166,0,1,15,14.7142857142857,14,0,0,7
27,9,2014,8,392167,3,1,15,15.2222222222222,17,0,0,9
27,9,2014,9,392168,4,1,19,19.3,21,0,0,10
27,9,2014,10,392169,2,3,21,21.1111111111111,20,0,0,9
27,9,2014,11,392170,12,12,16,15.6086956521739,20,0,0,23
27,9,2014,12,392171,7,7,22,21.55,20,0,0,20
27,9,2014,13,392172,14,8,22,21.9166666666667,25,0,0,24
27,9,2014,14,392173,14,8,28,28.8620689655172,33,0,0,29
27,9,2014,15,392174,29,9,40,40.5121951219512,53,0,0,41
27,9,2014,16,392175,14,16,58,57.0952380952381,53,0,0,42
27,9,2014,17,392176,16,18,56,55.7142857142857,51,0,0,42
27,9,2014,18,392177,25,12,57,59.5,65,0,0.0789473684210526,38
27,9,2014,19,392178,3,11,60.5,60.0454545454545,55,0,0,22
27,9,2014,20,392179,11,10,55,54.48,56,0,0,25
27,9,2014,21,392180,2,7,52,52.7894736842105,51,0,0,19
27,9,2014,22,392181,1,6,49,48.6875,46,0,0,16
27,9,2014,23,392182,0,22,37,35.7241379310345,24,0,0,29
28,9,2014,0,392183,0,0,24,24,24,0,0,6
28,9,2014,1,392184,0,1,24,23.5714285714286,23,0,0,7
28,9,2014,2,392185,0,3,22.5,21.8,20,0,0,10
28,9,2014,3,392186,0,1,19,19.1666666666667,19,0,0,6
28,9,2014,4,392187,1,0,19,19.1666666666667,20,0,0,6
28,9,2014,5,392188,0,0,20,20,20,0,0,6
28,9,2014,6,392189,0,0,20,20,20,0,0,6
28,9,2014,7,392190,3,2,21,21.0833333333333,21,0,0,12
28,9,2014,8,392191,1,0,22,21.6666666666667,22,0,0,6
28,9,2014,9,392192,6,0,24,24.3333333333333,28,0,0,9
28,9,2014,10,392193,13,4,33.5,33.2,38,0,0,20
28,9,2014,11,392194,7,4,42,41.9333333333333,42,0,0,15
28,9,2014,12,392195,12,6,46,45.7,48,0,0,20
28,9,2014,13,392196,25,8,53,54.1794871794872,66,0,0.0512820512820513,39
28,9,2014,14,392197,3,5,66,65.6666666666667,64,0,0.714285714285714,21
28,9,2014,15,392198,9,9,66,65.3571428571429,66,0,0.571428571428571,28
28,9,2014,16,392199,2,2,66,65.75,66,0,0.75,24
28,9,2014,17,392200,6,13,62,60.9545454545455,57,0,0,22
28,9,2014,18,392201,16,7,62,61.3947368421053,66,0,0.0263157894736842,38
