"day","month","year","hour","houred","totinc","totdecr","medbikes","meanbikes","lastbikes","propempty","propfull","count"
26,9,2014,10,392145,0,0,3,3,3,0,0,1
26,9,2014,11,392146,0,0,3,3,3,0,0,6
26,9,2014,12,392147,2,3,2,2.33333333333333,2,0,0,9
26,9,2014,13,392148,4,0,5.5,5.25,7,0,0,8
26,9,2014,14,392149,1,2,6,6.22222222222222,5,0,0,9
26,9,2014,15,392150,0,3,4,3.81818181818182,2,0,0,11
26,9,2014,16,392151,3,0,2,2.75,5,0,0,8
26,9,2014,17,392152,2,2,5,5,5,0,0,10
26,9,2014,18,392153,0,3,3,3.23076923076923,2,0,0,13
26,9,2014,19,392154,2,0,4,3.30769230769231,4,0,0,13
26,9,2014,20,392155,0,0,5,5,5,0,0,7
26,9,2014,21,392156,1,0,6,5.7,6,0,0,10
26,9,2014,22,392157,0,0,5,5,5,0,0,7
26,9,2014,23,392158,1,0,5,5.375,6,0,0,8
27,9,2014,0,392159,0,0,6,6,6,0,0,6
27,9,2014,1,392160,0,0,6,6,6,0,0,6
27,9,2014,2,392161,2,0,8,7.71428571428571,8,0,0,7
27,9,2014,3,392162,0,0,8,8,8,0,0,6
27,9,2014,4,392163,0,0,8,8,8,0,0,8
27,9,2014,5,392164,0,0,7,7,7,0,0,6
27,9,2014,6,392165,0,0,7,7,7,0,0,6
27,9,2014,7,392166,0,1,7,6.875,6,0,0,8
27,9,2014,8,392167,0,0,6,6,6,0,0,6
27,9,2014,9,392168,0,0,6,6,6,0,0,6
27,9,2014,10,392169,0,0,6,6,6,0,0,8
27,9,2014,11,392170,1,0,6.5,6.5,7,0,0,6
27,9,2014,12,392171,1,2,7,6.875,6,0,0,8
27,9,2014,13,392172,0,1,5,5.14285714285714,5,0,0,7
27,9,2014,14,392173,0,0,5,5,5,0,0,6
27,9,2014,15,392174,0,1,5,4.71428571428571,4,0,0,7
27,9,2014,16,392175,0,0,4,4,4,0,0,6
27,9,2014,17,392176,0,3,4,3.11111111111111,1,0,0,9
27,9,2014,18,392177,1,0,1.5,1.5,2,0,0,6
27,9,2014,19,392178,4,1,2,2.33333333333333,5,0,0,9
27,9,2014,20,392179,1,0,5,5.33333333333333,6,0,0,6
27,9,2014,21,392180,1,2,6,5.75,5,0,0,8
27,9,2014,22,392181,0,0,5,5,5,0,0,6
27,9,2014,23,392182,1,1,5,5.22222222222222,5,0,0,9
28,9,2014,0,392183,1,0,6,5.71428571428571,6,0,0,7
28,9,2014,1,392184,0,0,6,6,6,0,0,5
28,9,2014,2,392185,2,0,7,6.75,8,0,0,8
28,9,2014,3,392186,0,0,8,8,8,0,0,5
28,9,2014,4,392187,0,0,8,8,8,0,0,8
28,9,2014,5,392188,0,0,8,8,8,0,0,6
28,9,2014,6,392189,0,0,8,8,8,0,0,6
28,9,2014,7,392190,0,0,8,8,8,0,0,6
28,9,2014,8,392191,0,1,8,7.83333333333333,7,0,0,6
28,9,2014,9,392192,0,0,7,7,7,0,0,6
28,9,2014,10,392193,0,1,7,6.75,6,0,0,8
28,9,2014,11,392194,0,1,5,5.33333333333333,5,0,0,6
28,9,2014,12,392195,0,2,3.5,3.875,3,0,0,8
28,9,2014,13,392196,1,1,3,3.42857142857143,3,0,0,7
28,9,2014,14,392197,2,0,5,4.14285714285714,5,0,0,7
28,9,2014,15,392198,0,1,5,4.66666666666667,4,0,0,6
28,9,2014,16,392199,0,1,3.5,3.5,3,0,0,6
28,9,2014,17,392200,0,2,2.5,2.25,1,0,0,8
28,9,2014,18,392201,1,1,1,0.777777777777778,1,0.222222222222222,0,9
28,9,2014,19,392202,1,0,1,1.16666666666667,2,0,0,6
28,9,2014,20,392203,0,0,2,2,2,0,0,6
28,9,2014,21,392204,0,0,2,2,2,0,0,6
28,9,2014,22,392205,1,0,2,2.28571428571429,3,0,0,7
28,9,2014,23,392206,2,0,4,4.14285714285714,5,0,0,7
29,9,2014,0,392207,0,0,5,5,5,0,0,6
29,9,2014,1,392208,0,0,5,5,5,0,0,6
29,9,2014,2,392209,0,0,5,5,5,0,0,6
29,9,2014,3,392210,0,0,5,5,5,0,0,6
29,9,2014,4,392211,0,0,5,5,5,0,0,8
29,9,2014,5,392212,0,1,5,4.83333333333333,4,0,0,6
29,9,2014,6,392213,1,1,4,3.85714285714286,4,0,0,7
29,9,2014,7,392214,0,4,2,2.08333333333333,0,0.0833333333333333,0,12
29,9,2014,8,392215,0,0,0,0,0,1,0,6
29,9,2014,9,392216,0,0,0,0,0,1,0,11
29,9,2014,10,392217,0,0,0,0,0,1,0,6
29,9,2014,11,392218,2,0,0.5,0.75,2,0.5,0,8
29,9,2014,12,392219,4,4,3,3.07692307692308,3,0,0,13
29,9,2014,13,392220,1,1,2,2.25,2,0,0,8
29,9,2014,14,392221,0,1,0,0.428571428571429,0,0.571428571428571,0,7
29,9,2014,15,392222,2,0,1.5,1.16666666666667,2,0.333333333333333,0,6
29,9,2014,16,392223,1,0,2,2.16666666666667,3,0,0,6
29,9,2014,17,392224,0,0,3,3,3,0,0,8
29,9,2014,18,392225,2,1,4,3.6,4,0,0,10
29,9,2014,19,392226,3,1,5,4.71428571428571,6,0,0,7
29,9,2014,20,392227,1,0,7,6.57142857142857,7,0,0,7
29,9,2014,21,392228,0,0,7,7,7,0,0,6
29,9,2014,22,392229,0,0,7,7,7,0,0,6
29,9,2014,23,392230,0,0,7,7,7,0,0,6
30,9,2014,0,392231,0,0,7,7,7,0,0,6
30,9,2014,1,392232,0,0,7,7,7,0,0,6
30,9,2014,2,392233,0,0,7,7,7,0,0,6
30,9,2014,3,392234,0,0,7,7,7,0,0,6
30,9,2014,4,392235,0,0,7,7,7,0,0,7
30,9,2014,5,392236,0,0,7,7,7,0,0,6
30,9,2014,6,392237,0,2,5,5.5,5,0,0,8
30,9,2014,7,392238,0,1,3,3.28571428571429,3,0,0,7
30,9,2014,8,392239,0,3,2,1.8,0,0.1,0,10
