"day","month","year","hour","houred","totinc","totdecr","medbikes","meanbikes","lastbikes","propempty","propfull","count"
26,9,2014,10,392145,1,0,9.5,9.5,10,0,0,2
26,9,2014,11,392146,6,8,11,10.7647058823529,9,0,0,17
26,9,2014,12,392147,9,6,13,12.4545454545455,12,0,0,22
26,9,2014,13,392148,4,14,5,4.89655172413793,2,0.172413793103448,0,29
26,9,2014,14,392149,4,6,1,1.11764705882353,0,0.294117647058824,0,17
26,9,2014,15,392150,7,3,4.5,3.91666666666667,4,0.0833333333333333,0,12
26,9,2014,16,392151,2,4,3,2.22222222222222,1,0.111111111111111,0,9
26,9,2014,17,392152,3,3,1.5,2.1,1,0,0,10
26,9,2014,18,392153,7,3,2,2.90909090909091,5,0.0909090909090909,0,11
26,9,2014,19,392154,4,4,7,7.45454545454545,7,0,0,11
26,9,2014,20,392155,0,0,8,8,8,0,0,6
26,9,2014,21,392156,0,0,8,8,8,0,0,6
26,9,2014,22,392157,0,0,8,8,8,0,0,6
26,9,2014,23,392158,0,2,7,7,6,0,0,10
27,9,2014,0,392159,0,0,6,6,6,0,0,6
27,9,2014,1,392160,1,0,6,6.33333333333333,7,0,0,6
27,9,2014,2,392161,0,1,6,6.14285714285714,6,0,0,7
27,9,2014,3,392162,0,0,6,6,6,0,0,8
27,9,2014,4,392163,0,0,6,6,6,0,0,6
27,9,2014,5,392164,0,0,6,6,6,0,0,6
27,9,2014,6,392165,2,0,7,7,8,0,0,7
27,9,2014,7,392166,0,0,8,8,8,0,0,5
27,9,2014,8,392167,0,1,7,7.33333333333333,7,0,0,6
27,9,2014,9,392168,1,0,7,7.14285714285714,8,0,0,7
27,9,2014,10,392169,2,2,8,7.91666666666667,8,0,0,12
27,9,2014,11,392170,2,2,8.5,8.875,8,0,0,8
27,9,2014,12,392171,1,2,6,6.33333333333333,6,0,0,9
27,9,2014,13,392172,3,4,6,6.18181818181818,5,0,0,11
27,9,2014,14,392173,2,5,5,4.58333333333333,2,0,0,12
27,9,2014,15,392174,2,2,1,0.8,2,0.4,0,10
27,9,2014,16,392175,2,0,2,2,3,0,0,7
27,9,2014,17,392176,3,2,3,3,4,0,0,10
27,9,2014,18,392177,1,0,5,4.85714285714286,5,0,0,7
27,9,2014,19,392178,1,1,5,4.625,5,0,0,8
27,9,2014,20,392179,2,0,6,6,7,0,0,6
27,9,2014,21,392180,2,0,8,8,9,0,0,7
27,9,2014,22,392181,0,1,8,8.16666666666667,8,0,0,6
27,9,2014,23,392182,0,1,7,7.42857142857143,7,0,0,7
28,9,2014,0,392183,0,0,7,7,7,0,0,6
28,9,2014,1,392184,1,1,7,7.25,7,0,0,8
