"day","month","year","hour","houred","totinc","totdecr","medbikes","meanbikes","lastbikes","propempty","propfull","count"
6,10,2014,16,392391,1,1,0,0.444444444444444,0,0.555555555555556,0,9
6,10,2014,17,392392,7,5,1,1.17647058823529,2,0.176470588235294,0,17
6,10,2014,18,392393,1,4,1,1,0,0.461538461538462,0,13
6,10,2014,19,392394,1,1,0,0.333333333333333,0,0.666666666666667,0,9
6,10,2014,20,392395,7,0,3,3.22222222222222,7,0.222222222222222,0,9
6,10,2014,21,392396,1,0,7,7.42857142857143,8,0,0,7
6,10,2014,22,392397,2,3,9,9.27272727272727,8,0,0,11
6,10,2014,23,392398,1,0,9,8.66666666666667,9,0,0,6
7,10,2014,0,392399,0,0,9,9,9,0,0,6
7,10,2014,1,392400,0,0,9,9,9,0,0,6
7,10,2014,2,392401,0,0,9,9,9,0,0,8
7,10,2014,3,392402,0,0,9,9,9,0,0,6
7,10,2014,4,392403,0,0,9,9,9,0,0,6
7,10,2014,5,392404,0,0,9,9,9,0,0,6
7,10,2014,6,392405,0,1,9,8.85714285714286,8,0,0,7
7,10,2014,7,392406,0,2,7,6.57142857142857,5,0,0,7
7,10,2014,8,392407,12,16,7,6.05555555555556,2,0,0,36
7,10,2014,9,392408,10,7,1,1.9,5,0.25,0,20
7,10,2014,10,392409,6,4,9,8.76923076923077,8,0,0,13
7,10,2014,11,392410,3,9,6,6,3,0,0,18
7,10,2014,12,392411,3,5,1,1.14285714285714,1,0.214285714285714,0,14
7,10,2014,13,392412,4,4,1,1.18181818181818,1,0.181818181818182,0,11
7,10,2014,14,392413,3,3,1,0.923076923076923,0,0.307692307692308,0,13
7,10,2014,15,392414,3,2,1,1.18181818181818,1,0.181818181818182,0,11
7,10,2014,16,392415,3,4,1,1,0,0.3,0,10
7,10,2014,17,392416,4,4,1,0.636363636363636,0,0.454545454545455,0,11
7,10,2014,18,392417,8,3,2,2.5,6,0.142857142857143,0,14
7,10,2014,19,392418,5,3,6,6.41666666666667,9,0,0,12
7,10,2014,20,392419,8,0,13,13,17,0,0,11
7,10,2014,21,392420,0,3,14,14.125,13,0,0,8
7,10,2014,22,392421,4,1,13,13.5454545454545,15,0,0,11
7,10,2014,23,392422,2,1,17,16.5555555555556,17,0,0,9
8,10,2014,0,392423,1,0,18,18.375,19,0,0,8
8,10,2014,1,392424,0,0,19,19,19,0,0,7
8,10,2014,2,392425,0,0,19,19,19,0,0,7
8,10,2014,3,392426,0,0,19,19,19,0,0,6
8,10,2014,4,392427,0,0,19,19,19,0,0,6
8,10,2014,5,392428,2,1,19,19.4444444444444,20,0,0.444444444444444,9
8,10,2014,6,392429,0,1,20,19.875,19,0,0.875,8
