"day","month","year","hour","houred","totinc","totdecr","medbikes","meanbikes","lastbikes","propempty","propfull","count"
30,1,2015,14,395174,0,0,17,17,17,0,0,1
30,1,2015,15,395175,1,0,18,17.8333333333333,18,0,0,6
30,1,2015,16,395176,0,0,18,18,18,0,0,6
30,1,2015,17,395177,1,0,18,18.2857142857143,19,0,0,7
30,1,2015,18,395178,0,0,19,19,19,0,0,6
30,1,2015,19,395179,0,1,19,18.7142857142857,18,0,0,7
30,1,2015,20,395180,0,0,18,18,18,0,0,6
30,1,2015,21,395181,0,0,18,18,18,0,0,6
30,1,2015,22,395182,0,0,18,18,18,0,0,6
30,1,2015,23,395183,0,0,18,18,18,0,0,6
31,1,2015,0,395184,0,0,18,18,18,0,0,6
31,1,2015,1,395185,0,0,18,18,18,0,0,6
31,1,2015,2,395186,0,0,18,18,18,0,0,6
31,1,2015,3,395187,0,0,18,18,18,0,0,6
31,1,2015,4,395188,0,0,18,18,18,0,0,6
31,1,2015,5,395189,0,0,18,18,18,0,0,6
31,1,2015,6,395190,0,0,18,18,18,0,0,6
31,1,2015,7,395191,0,0,18,18,18,0,0,6
31,1,2015,8,395192,0,0,18,18,18,0,0,6
31,1,2015,9,395193,1,1,18,17.875,18,0,0,8
31,1,2015,10,395194,0,0,18,18,18,0,0,5
31,1,2015,11,395195,0,0,18,18,18,0,0,6
31,1,2015,12,395196,0,0,18,18,18,0,0,6
31,1,2015,13,395197,0,0,18,18,18,0,0,6
31,1,2015,14,395198,0,0,18,18,18,0,0,6
31,1,2015,15,395199,0,0,18,18,18,0,0,6
31,1,2015,16,395200,0,0,18,18,18,0,0,6
31,1,2015,17,395201,0,0,18,18,18,0,0,6
31,1,2015,18,395202,0,0,18,18,18,0,0,6
31,1,2015,19,395203,0,0,18,18,18,0,0,6
31,1,2015,20,395204,1,0,19,19.1666666666667,20,0,0,6
31,1,2015,21,395205,0,0,20,20,20,0,0,6
31,1,2015,22,395206,0,0,20,20,20,0,0,6
31,1,2015,23,395207,1,0,21,20.75,21,0,0,8
1,2,2015,0,395208,0,0,21,21,21,0,0,6
1,2,2015,1,395209,0,0,21,21,21,0,0,6
1,2,2015,2,395210,0,0,21,21,21,0,0,6
1,2,2015,3,395211,0,0,21,21,21,0,0,6
1,2,2015,4,395212,0,0,21,21,21,0,0,6
1,2,2015,5,395213,0,0,21,21,21,0,0,6
1,2,2015,6,395214,0,0,21,21,21,0,0,6
1,2,2015,7,395215,0,0,21,21,21,0,0,6
1,2,2015,8,395216,0,0,21,21,21,0,0,6
1,2,2015,9,395217,0,0,21,21,21,0,0,6
1,2,2015,10,395218,0,0,21,21,21,0,0,6
1,2,2015,11,395219,0,1,21,20.75,20,0,0,8
1,2,2015,12,395220,0,0,20,20,20,0,0,6
1,2,2015,13,395221,0,0,20,20,20,0,0,6
1,2,2015,14,395222,0,0,20,20,20,0,0,5
1,2,2015,15,395223,0,0,20,20,20,0,0,6
1,2,2015,16,395224,0,0,20,20,20,0,0,6
1,2,2015,17,395225,1,0,20,20.1666666666667,21,0,0,6
1,2,2015,18,395226,0,0,21,21,21,0,0,6
1,2,2015,19,395227,0,0,21,21,21,0,0,6
1,2,2015,20,395228,0,0,21,21,21,0,0,6
1,2,2015,21,395229,0,0,21,21,21,0,0,6
1,2,2015,22,395230,0,0,21,21,21,0,0,6
1,2,2015,23,395231,0,0,21,21,21,0,0,6
2,2,2015,0,395232,0,0,21,21,21,0,0,6
2,2,2015,1,395233,0,0,21,21,21,0,0,6
2,2,2015,2,395234,0,0,21,21,21,0,0,6
2,2,2015,3,395235,0,0,21,21,21,0,0,6
2,2,2015,4,395236,0,0,21,21,21,0,0,7
2,2,2015,5,395237,0,0,21,21,21,0,0,6
2,2,2015,6,395238,0,0,22,22,22,0,0,6
2,2,2015,7,395239,0,1,22,21.8333333333333,21,0,0,6
2,2,2015,8,395240,1,4,19.5,19.875,18,0,0,8
2,2,2015,9,395241,0,0,18,18,18,0,0,6
2,2,2015,10,395242,0,0,18,18,18,0,0,6
2,2,2015,11,395243,0,0,18,18,18,0,0,6
2,2,2015,12,395244,0,0,18,18,18,0,0,6
